# x y Cp
9.974961194028106881e-01 1.128873595710224061e-03 2.743198666005110531e-01
9.978319069203682723e-01 -7.466031932519328826e-04 2.171053734628502485e-01
9.934588343055761328e-01 -2.173069405652810950e-03 2.529994457537581010e-01
9.885065435410957946e-01 -2.859874689164463007e-03 2.340001920574811545e-01
9.835536868234022734e-01 -3.542608428832785296e-03 2.149573269463629921e-01
9.786002761377459169e-01 -4.221309894752150321e-03 1.968638370581715924e-01
9.736463216768678208e-01 -4.896018588033825003e-03 1.794274086747864039e-01
9.686918279371821150e-01 -5.566771150666920652e-03 1.634919339631734081e-01
9.637368071257779167e-01 -6.233604034927179433e-03 1.485222325359674134e-01
9.587812656332084238e-01 -6.896553379600165248e-03 1.342301910794644892e-01
9.538252105214547472e-01 -7.555653788660318324e-03 1.202746962389030366e-01
9.488686499756857629e-01 -8.210939466133420489e-03 1.079030882664265972e-01
9.439115896310037446e-01 -8.862443116683903221e-03 9.666851393169416384e-02
9.389540384783380267e-01 -9.510197123554702675e-03 8.482594596942552578e-02
9.339960039635000211e-01 -1.015423202425661496e-02 7.361176783416965852e-02
9.290374911275178782e-01 -1.079457847078563529e-02 6.337336160382038563e-02
9.240785066337927622e-01 -1.143126580501379469e-02 5.310491336605153295e-02
9.191190572955325599e-01 -1.206432196209592488e-02 4.353965617972243435e-02
9.141591492179461653e-01 -1.269377441626396048e-02 3.403988673013266103e-02
9.091987879402563255e-01 -1.331964975282587393e-02 2.492953319885200456e-02
9.042379800090938335e-01 -1.394197310568801376e-02 1.606834463033883151e-02
8.992767315984151466e-01 -1.456076875161625012e-02 7.085066355060063922e-03
8.943150479191066538e-01 -1.517606049878073016e-02 -1.183714119068826403e-03
8.893529326527491730e-01 -1.578787098510272061e-02 -1.061028371842458011e-02
8.843903915363926505e-01 -1.639622128725812950e-02 -1.885572920660681315e-02
8.794274315400885111e-01 -1.700113195652120518e-02 -2.702435079235120802e-02
8.744640555536837834e-01 -1.760262303149298657e-02 -3.489588699124301224e-02
8.695002679118253308e-01 -1.820071260536566121e-02 -4.269866246059093179e-02
8.645360742043295410e-01 -1.879541800755586342e-02 -5.039192385354780007e-02
8.595714775764279336e-01 -1.938675639733256420e-02 -5.858118784313885719e-02
8.546064831854054411e-01 -1.997474306654806533e-02 -6.595925419580100924e-02
8.496410948434875987e-01 -2.055939206432406616e-02 -7.345198005260371310e-02
8.446753160191815546e-01 -2.114071708752906023e-02 -8.121500986115191834e-02
8.397091511329606295e-01 -2.171873089808753002e-02 -8.828913855516011544e-02
8.347426026674931165e-01 -2.229344477816436881e-02 -9.538567217338352056e-02
8.297756745093145536e-01 -2.286486869360645352e-02 -1.025546229924248348e-01
